func_id,rms,cost,run_id
6,32,2,8
13,72,7,8
11,105,8,8
6,32,2,8
13,72,7,8
11,105,8,8
6,32,2,8
13,72,7,8
11,105,8,8
6,32,2,8
13,73,16,8
11,106,17,8
6,32,2,8
13,74,20,8
11,107,21,8
6,32,2,8
13,75,24,8
11,108,25,8
6,32,2,8
13,76,28,8
11,109,29,8
6,32,2,8
13,77,32,8
11,110,33,8
6,32,2,8
13,78,36,8
11,111,37,8
6,32,2,8
13,79,40,8
11,112,41,8
6,32,2,8
13,80,44,8
11,113,45,8
6,32,2,8
13,81,48,8
11,114,49,8
6,32,2,8
13,82,52,8
11,115,53,8
6,32,2,8
13,83,56,8
11,116,57,8
6,32,2,8
13,84,60,8
11,117,61,8
6,32,2,8
13,85,64,8
11,118,65,8
6,32,2,8
13,86,68,8
11,119,69,8
6,32,2,8
13,87,72,8
11,120,73,8
6,32,2,8
13,88,76,8
11,121,77,8
6,32,2,8
13,89,80,8
11,122,81,8
6,32,2,8
13,90,84,8
11,123,85,8
6,32,2,8
13,91,88,8
11,124,89,8
6,32,2,8
13,92,92,8
11,125,93,8
6,32,2,8
13,93,96,8
11,126,97,8
6,32,2,8
13,94,100,8
11,127,101,8
6,32,2,8
13,95,104,8
11,128,105,8
6,32,2,8
13,96,108,8
11,129,109,8
6,32,2,8
13,97,112,8
11,130,113,8
6,32,2,8
13,98,116,8
11,131,117,8
6,32,2,8
13,99,120,8
11,132,121,8
6,32,2,8
13,100,124,8
11,133,125,8
6,32,2,8
13,101,128,8
11,134,129,8
6,32,2,8
13,102,132,8
11,135,133,8
6,32,2,8
13,103,136,8
11,136,137,8
6,32,2,8
13,104,140,8
11,137,141,8
6,32,2,8
13,105,144,8
11,138,145,8
6,32,2,8
13,106,148,8
11,139,149,8
6,32,2,8
13,107,152,8
11,140,153,8
6,32,2,8
13,108,156,8
11,141,157,8
6,32,2,8
13,109,160,8
11,142,161,8
6,32,2,8
13,110,164,8
11,143,165,8
6,32,2,8
13,111,168,8
11,144,169,8
6,32,2,8
13,112,172,8
11,145,173,8
6,32,2,8
13,113,176,8
11,146,177,8
6,32,2,8
13,114,180,8
11,147,181,8
6,32,2,8
13,115,184,8
11,148,185,8
6,32,2,8
13,116,188,8
11,149,189,8
6,32,2,8
13,117,192,8
11,150,193,8
6,32,2,8
13,118,196,8
11,151,197,8
6,32,2,8
13,119,200,8
11,152,201,8
6,32,2,8
13,120,204,8
11,153,205,8
6,32,2,8
13,121,208,8
11,154,209,8
6,32,2,8
13,122,212,8
11,155,213,8
6,32,2,8
13,123,216,8
11,156,217,8
6,32,2,8
13,124,220,8
11,157,221,8
6,32,2,8
13,125,224,8
11,158,225,8
6,32,2,8
13,126,228,8
11,159,229,8
6,32,2,8
13,127,232,8
11,160,233,8
6,32,2,8
13,128,236,8
11,161,237,8
6,32,2,8
13,129,240,8
11,162,241,8
6,32,2,8
13,130,244,8
11,163,245,8
6,32,2,8
13,131,248,8
11,164,249,8
6,32,2,8
13,132,252,8
11,165,253,8
6,32,2,8
13,133,256,8
11,166,257,8
6,32,2,8
13,134,260,8
11,167,261,8
6,32,2,8
13,135,264,8
11,168,265,8
6,32,2,8
13,136,268,8
11,169,269,8
6,32,2,8
13,137,272,8
11,170,273,8
6,32,2,8
13,138,276,8
11,171,277,8
6,32,2,8
13,139,280,8
11,172,281,8
6,32,2,8
13,140,284,8
11,173,285,8
6,32,2,8
13,141,288,8
11,174,289,8
6,32,2,8
13,142,292,8
11,175,293,8
6,32,2,8
13,143,296,8
11,176,297,8
6,32,2,8
13,144,300,8
11,177,301,8
6,32,2,8
13,145,304,8
11,178,305,8
6,32,2,8
13,146,308,8
11,179,309,8
6,32,2,8
13,147,312,8
11,180,313,8
6,32,2,8
13,148,316,8
11,181,317,8
6,32,2,8
13,149,320,8
11,182,321,8
6,32,2,8
13,150,324,8
11,183,325,8
6,32,2,8
13,151,328,8
11,184,329,8
6,32,2,8
13,152,332,8
11,185,333,8
6,32,2,8
13,153,336,8
11,186,337,8
6,32,2,8
13,154,340,8
11,187,341,8
6,32,2,8
13,155,344,8
11,188,345,8
6,32,2,8
13,156,348,8
11,189,349,8
6,32,2,8
13,157,352,8
11,190,353,8
6,32,2,8
13,158,356,8
11,191,357,8
6,32,2,8
13,159,360,8
11,192,361,8
6,32,2,8
13,160,364,8
11,193,365,8
6,32,2,8
13,161,368,8
11,194,369,8
6,32,2,8
13,162,372,8
11,195,373,8
6,32,2,8
13,163,376,8
11,196,377,8
6,32,2,8
13,164,380,8
11,197,381,8
6,32,2,8
13,165,384,8
11,198,385,8
6,32,2,8
13,166,388,8
11,199,389,8
6,32,2,8
13,167,392,8
11,200,393,8
6,32,2,8
13,168,396,8
11,201,397,8
6,32,2,8
13,169,400,8
11,202,401,8
6,32,2,8
13,170,404,8
11,203,405,8
6,32,2,8
13,171,408,8
11,204,409,8
6,32,2,8
13,172,412,8
11,205,413,8
6,32,2,8
13,173,416,8
11,206,417,8
6,32,2,8
13,174,420,8
11,207,421,8
6,32,2,8
13,175,424,8
11,208,425,8
6,32,2,8
13,176,428,8
11,209,429,8
6,32,2,8
13,177,432,8
11,210,433,8
6,32,2,8
13,178,436,8
11,211,437,8
6,32,2,8
13,179,440,8
11,212,441,8
6,32,2,8
13,180,444,8
11,213,445,8
6,32,2,8
13,181,448,8
11,214,449,8
6,32,2,8
13,182,452,8
11,215,453,8
6,32,2,8
13,183,456,8
11,216,457,8
6,32,2,8
13,184,460,8
11,217,461,8
6,32,2,8
13,185,464,8
11,218,465,8
6,32,2,8
13,186,468,8
11,219,469,8
6,32,2,8
13,187,472,8
11,220,473,8
6,32,2,8
13,188,476,8
11,221,477,8
6,32,2,8
13,189,480,8
11,222,481,8
6,32,2,8
13,190,484,8
11,223,485,8
6,32,2,8
13,191,488,8
11,224,489,8
6,32,2,8
13,192,492,8
11,225,493,8
6,32,2,8
13,193,496,8
11,226,497,8
6,32,2,8
13,194,500,8
11,227,501,8
6,32,2,8
13,195,504,8
11,228,505,8
6,32,2,8
13,196,508,8
11,229,509,8
6,32,2,8
13,197,512,8
11,230,513,8
6,32,2,8
13,198,516,8
11,231,517,8
6,32,2,8
13,199,520,8
11,232,521,8
6,32,2,8
13,200,524,8
11,233,525,8
6,32,2,8
13,201,528,8
11,234,529,8
6,32,2,8
13,202,532,8
11,235,533,8
6,32,2,8
13,203,536,8
11,236,537,8
6,32,2,8
13,204,540,8
11,237,541,8
6,32,2,8
13,205,544,8
11,238,545,8
6,32,2,8
13,206,548,8
11,239,549,8
6,32,2,8
13,207,552,8
11,240,553,8
6,32,2,8
13,214,569,8
11,247,570,8
10,490,39634,8
9,224,1,8
12,772,39639,8
5,8,1,9
7,16,2,9
8,16,1,9
13,71,5,9
11,104,6,9
6,32,2,9
13,72,7,9
11,105,8,9
6,32,2,9
13,72,7,9
11,105,8,9
6,32,2,9
13,72,7,9
11,105,8,9
6,32,2,9
13,73,16,9
11,106,17,9
6,32,2,9
13,74,20,9
11,107,21,9
6,32,2,9
13,75,24,9
11,108,25,9
6,32,2,9
13,76,28,9
11,109,29,9
6,32,2,9
13,77,32,9
11,110,33,9
6,32,2,9
13,78,36,9
11,111,37,9
6,32,2,9
13,79,40,9
11,112,41,9
6,32,2,9
13,80,44,9
11,113,45,9
6,32,2,9
13,81,48,9
11,114,49,9
6,32,2,9
13,82,52,9
11,115,53,9
6,32,2,9
13,83,56,9
11,116,57,9
6,32,2,9
13,84,60,9
11,117,61,9
6,32,2,9
13,85,64,9
11,118,65,9
6,32,2,9
13,86,68,9
11,119,69,9
6,32,2,9
13,87,72,9
11,120,73,9
6,32,2,9
13,88,76,9
11,121,77,9
6,32,2,9
13,89,80,9
11,122,81,9
6,32,2,9
13,90,84,9
11,123,85,9
6,32,2,9
13,91,88,9
11,124,89,9
6,32,2,9
13,92,92,9
11,125,93,9
6,32,2,9
13,93,96,9
11,126,97,9
6,32,2,9
13,94,100,9
11,127,101,9
6,32,2,9
13,95,104,9
11,128,105,9
6,32,2,9
13,96,108,9
11,129,109,9
6,32,2,9
13,97,112,9
11,130,113,9
6,32,2,9
13,98,116,9
11,131,117,9
6,32,2,9
13,99,120,9
11,132,121,9
6,32,2,9
13,100,124,9
11,133,125,9
6,32,2,9
13,101,128,9
11,134,129,9
6,32,2,9
13,102,132,9
11,135,133,9
6,32,2,9
13,103,136,9
11,136,137,9
6,32,2,9
13,104,140,9
11,137,141,9
6,32,2,9
13,105,144,9
11,138,145,9
6,32,2,9
13,106,148,9
11,139,149,9
6,32,2,9
13,107,152,9
11,140,153,9
6,32,2,9
13,108,156,9
11,141,157,9
6,32,2,9
13,109,160,9
11,142,161,9
6,32,2,9
13,110,164,9
11,143,165,9
6,32,2,9
13,111,168,9
11,144,169,9
6,32,2,9
13,112,172,9
11,145,173,9
6,32,2,9
13,113,176,9
11,146,177,9
6,32,2,9
13,114,180,9
11,147,181,9
6,32,2,9
13,115,184,9
11,148,185,9
6,32,2,9
13,116,188,9
11,149,189,9
6,32,2,9
13,117,192,9
11,150,193,9
6,32,2,9
13,118,196,9
11,151,197,9
6,32,2,9
13,119,200,9
11,152,201,9
6,32,2,9
13,120,204,9
11,153,205,9
6,32,2,9
13,121,208,9
11,154,209,9
6,32,2,9
13,122,212,9
11,155,213,9
6,32,2,9
13,123,216,9
11,156,217,9
6,32,2,9
13,124,220,9
11,157,221,9
6,32,2,9
13,125,224,9
11,158,225,9
6,32,2,9
13,126,228,9
11,159,229,9
6,32,2,9
13,127,232,9
11,160,233,9
6,32,2,9
13,128,236,9
11,161,237,9
6,32,2,9
13,129,240,9
11,162,241,9
6,32,2,9
13,130,244,9
11,163,245,9
6,32,2,9
13,131,248,9
11,164,249,9
6,32,2,9
13,132,252,9
11,165,253,9
6,32,2,9
13,133,256,9
11,166,257,9
6,32,2,9
13,134,260,9
11,167,261,9
6,32,2,9
13,135,264,9
11,168,265,9
6,32,2,9
13,136,268,9
11,169,269,9
6,32,2,9
13,137,272,9
11,170,273,9
6,32,2,9
13,138,276,9
11,171,277,9
6,32,2,9
13,139,280,9
11,172,281,9
6,32,2,9
13,140,284,9
11,173,285,9
6,32,2,9
13,141,288,9
11,174,289,9
6,32,2,9
13,142,292,9
11,175,293,9
6,32,2,9
13,143,296,9
11,176,297,9
6,32,2,9
13,144,300,9
11,177,301,9
6,32,2,9
13,145,304,9
11,178,305,9
6,32,2,9
13,146,308,9
11,179,309,9
6,32,2,9
13,147,312,9
11,180,313,9
6,32,2,9
13,148,316,9
11,181,317,9
6,32,2,9
13,149,320,9
11,182,321,9
6,32,2,9
13,150,324,9
11,183,325,9
6,32,2,9
13,151,328,9
11,184,329,9
6,32,2,9
13,152,332,9
11,185,333,9
6,32,2,9
13,153,336,9
11,186,337,9
6,32,2,9
13,154,340,9
11,187,341,9
6,32,2,9
13,155,344,9
11,188,345,9
6,32,2,9
13,156,348,9
11,189,349,9
6,32,2,9
13,157,352,9
11,190,353,9
6,32,2,9
13,158,356,9
11,191,357,9
6,32,2,9
13,159,360,9
11,192,361,9
6,32,2,9
13,160,364,9
11,193,365,9
6,32,2,9
13,161,368,9
11,194,369,9
6,32,2,9
13,162,372,9
11,195,373,9
6,32,2,9
13,163,376,9
11,196,377,9
6,32,2,9
13,164,380,9
11,197,381,9
6,32,2,9
13,165,384,9
11,198,385,9
6,32,2,9
13,166,388,9
11,199,389,9
6,32,2,9
13,167,392,9
11,200,393,9
6,32,2,9
13,168,396,9
11,201,397,9
6,32,2,9
13,169,400,9
11,202,401,9
6,32,2,9
13,170,404,9
11,203,405,9
6,32,2,9
13,171,408,9
11,204,409,9
6,32,2,9
13,172,412,9
11,205,413,9
6,32,2,9
13,173,416,9
11,206,417,9
6,32,2,9
13,174,420,9
11,207,421,9
6,32,2,9
13,175,424,9
11,208,425,9
6,32,2,9
13,176,428,9
11,209,429,9
6,32,2,9
13,177,432,9
11,210,433,9
6,32,2,9
13,178,436,9
11,211,437,9
6,32,2,9
13,179,440,9
11,212,441,9
6,32,2,9
13,180,444,9
11,213,445,9
6,32,2,9
13,181,448,9
11,214,449,9
6,32,2,9
13,182,452,9
11,215,453,9
6,32,2,9
13,183,456,9
11,216,457,9
6,32,2,9
13,184,460,9
11,217,461,9
6,32,2,9
13,185,464,9
11,218,465,9
6,32,2,9
13,186,468,9
11,219,469,9
6,32,2,9
13,187,472,9
11,220,473,9
6,32,2,9
13,188,476,9
11,221,477,9
6,32,2,9
13,189,480,9
11,222,481,9
6,32,2,9
13,190,484,9
11,223,485,9
6,32,2,9
13,191,488,9
11,224,489,9
6,32,2,9
13,192,492,9
11,225,493,9
6,32,2,9
13,193,496,9
11,226,497,9
6,32,2,9
13,194,500,9
11,227,501,9
6,32,2,9
13,195,504,9
11,228,505,9
6,32,2,9
13,196,508,9
11,229,509,9
6,32,2,9
13,197,512,9
11,230,513,9
6,32,2,9
13,198,516,9
11,231,517,9
6,32,2,9
13,199,520,9
11,232,521,9
6,32,2,9
13,200,524,9
11,233,525,9
6,32,2,9
13,201,528,9
11,234,529,9
6,32,2,9
13,202,532,9
11,235,533,9
6,32,2,9
13,203,536,9
11,236,537,9
6,32,2,9
13,204,540,9
11,237,541,9
6,32,2,9
13,205,544,9
11,238,545,9
6,32,2,9
13,206,548,9
11,239,549,9
6,32,2,9
13,207,552,9
11,240,553,9
6,32,2,9
13,208,556,9
11,241,557,9
6,32,2,9
13,209,560,9
11,242,561,9
6,32,2,9
13,210,564,9
11,243,565,9
6,32,2,9
13,211,568,9
11,244,569,9
6,32,2,9
13,212,572,9
11,245,573,9
6,32,2,9
13,213,576,9
11,246,577,9
6,32,2,9
13,214,580,9
11,247,581,9
6,32,2,9
13,215,584,9
11,248,585,9
6,32,2,9
13,216,588,9
11,249,589,9
6,32,2,9
13,217,592,9
11,250,593,9
6,32,2,9
13,218,596,9
11,251,597,9
6,32,2,9
13,219,600,9
11,252,601,9
6,32,2,9
13,220,604,9
11,253,605,9
6,32,2,9
13,221,608,9
11,254,609,9
6,32,2,9
13,228,625,9
11,261,626,9
10,504,47908,9
9,224,1,9
12,786,47913,9
5,8,1,10
7,16,2,10
8,16,1,10
13,71,5,10
11,104,6,10
6,32,2,10
13,72,7,10
11,105,8,10
6,32,2,10
13,72,7,10
11,105,8,10
6,32,2,10
13,72,7,10
11,105,8,10
6,32,2,10
13,73,16,10
11,106,17,10
6,32,2,10
13,74,20,10
11,107,21,10
6,32,2,10
13,75,24,10
11,108,25,10
6,32,2,10
13,76,28,10
11,109,29,10
6,32,2,10
13,77,32,10
11,110,33,10
6,32,2,10
13,78,36,10
11,111,37,10
6,32,2,10
13,79,40,10
11,112,41,10
6,32,2,10
13,80,44,10
11,113,45,10
6,32,2,10
13,81,48,10
11,114,49,10
6,32,2,10
13,82,52,10
11,115,53,10
6,32,2,10
13,83,56,10
11,116,57,10
6,32,2,10
13,84,60,10
11,117,61,10
6,32,2,10
13,85,64,10
11,118,65,10
6,32,2,10
13,86,68,10
11,119,69,10
6,32,2,10
13,87,72,10
11,120,73,10
6,32,2,10
13,88,76,10
11,121,77,10
6,32,2,10
13,89,80,10
11,122,81,10
6,32,2,10
13,90,84,10
11,123,85,10
6,32,2,10
13,91,88,10
11,124,89,10
6,32,2,10
13,92,92,10
11,125,93,10
6,32,2,10
13,93,96,10
11,126,97,10
6,32,2,10
13,94,100,10
11,127,101,10
6,32,2,10
13,95,104,10
11,128,105,10
6,32,2,10
13,96,108,10
11,129,109,10
6,32,2,10
13,97,112,10
11,130,113,10
6,32,2,10
13,98,116,10
11,131,117,10
6,32,2,10
13,99,120,10
11,132,121,10
6,32,2,10
13,100,124,10
11,133,125,10
6,32,2,10
13,101,128,10
11,134,129,10
6,32,2,10
13,102,132,10
11,135,133,10
6,32,2,10
13,103,136,10
11,136,137,10
6,32,2,10
13,104,140,10
11,137,141,10
6,32,2,10
13,105,144,10
11,138,145,10
6,32,2,10
13,106,148,10
11,139,149,10
6,32,2,10
13,107,152,10
11,140,153,10
6,32,2,10
13,108,156,10
11,141,157,10
6,32,2,10
13,109,160,10
11,142,161,10
6,32,2,10
13,110,164,10
11,143,165,10
6,32,2,10
13,111,168,10
11,144,169,10
6,32,2,10
13,112,172,10
11,145,173,10
6,32,2,10
13,113,176,10
11,146,177,10
6,32,2,10
13,114,180,10
11,147,181,10
6,32,2,10
13,115,184,10
11,148,185,10
6,32,2,10
13,116,188,10
11,149,189,10
6,32,2,10
13,117,192,10
11,150,193,10
6,32,2,10
13,118,196,10
11,151,197,10
6,32,2,10
13,119,200,10
11,152,201,10
6,32,2,10
13,120,204,10
11,153,205,10
6,32,2,10
13,121,208,10
11,154,209,10
6,32,2,10
13,122,212,10
11,155,213,10
6,32,2,10
13,123,216,10
11,156,217,10
6,32,2,10
13,124,220,10
11,157,221,10
6,32,2,10
13,125,224,10
11,158,225,10
6,32,2,10
13,126,228,10
11,159,229,10
6,32,2,10
13,127,232,10
11,160,233,10
6,32,2,10
13,128,236,10
11,161,237,10
6,32,2,10
13,129,240,10
11,162,241,10
6,32,2,10
13,130,244,10
11,163,245,10
6,32,2,10
13,131,248,10
11,164,249,10
6,32,2,10
13,132,252,10
11,165,253,10
6,32,2,10
13,133,256,10
11,166,257,10
6,32,2,10
13,134,260,10
11,167,261,10
6,32,2,10
13,135,264,10
11,168,265,10
6,32,2,10
13,136,268,10
11,169,269,10
6,32,2,10
13,137,272,10
11,170,273,10
6,32,2,10
13,138,276,10
11,171,277,10
6,32,2,10
13,139,280,10
11,172,281,10
6,32,2,10
13,140,284,10
11,173,285,10
6,32,2,10
13,141,288,10
11,174,289,10
6,32,2,10
13,142,292,10
11,175,293,10
6,32,2,10
13,143,296,10
11,176,297,10
6,32,2,10
13,144,300,10
11,177,301,10
6,32,2,10
13,145,304,10
11,178,305,10
6,32,2,10
13,146,308,10
11,179,309,10
6,32,2,10
13,147,312,10
11,180,313,10
6,32,2,10
13,148,316,10
11,181,317,10
6,32,2,10
13,149,320,10
11,182,321,10
6,32,2,10
13,150,324,10
11,183,325,10
6,32,2,10
13,151,328,10
11,184,329,10
6,32,2,10
13,152,332,10
11,185,333,10
6,32,2,10
13,153,336,10
11,186,337,10
6,32,2,10
13,154,340,10
11,187,341,10
6,32,2,10
13,155,344,10
11,188,345,10
6,32,2,10
13,156,348,10
11,189,349,10
6,32,2,10
13,157,352,10
11,190,353,10
6,32,2,10
13,158,356,10
11,191,357,10
6,32,2,10
13,159,360,10
11,192,361,10
6,32,2,10
13,160,364,10
11,193,365,10
6,32,2,10
13,161,368,10
11,194,369,10
6,32,2,10
13,162,372,10
11,195,373,10
6,32,2,10
13,163,376,10
11,196,377,10
6,32,2,10
13,164,380,10
11,197,381,10
6,32,2,10
13,165,384,10
11,198,385,10
6,32,2,10
13,166,388,10
11,199,389,10
6,32,2,10
13,167,392,10
11,200,393,10
6,32,2,10
13,168,396,10
11,201,397,10
6,32,2,10
13,169,400,10
11,202,401,10
6,32,2,10
13,170,404,10
11,203,405,10
6,32,2,10
13,171,408,10
11,204,409,10
6,32,2,10
13,172,412,10
11,205,413,10
6,32,2,10
13,173,416,10
11,206,417,10
6,32,2,10
13,174,420,10
11,207,421,10
6,32,2,10
13,175,424,10
11,208,425,10
6,32,2,10
13,176,428,10
11,209,429,10
6,32,2,10
13,177,432,10
11,210,433,10
6,32,2,10
13,178,436,10
11,211,437,10
6,32,2,10
13,179,440,10
11,212,441,10
6,32,2,10
13,180,444,10
11,213,445,10
6,32,2,10
13,181,448,10
11,214,449,10
6,32,2,10
13,182,452,10
11,215,453,10
6,32,2,10
13,183,456,10
11,216,457,10
6,32,2,10
13,184,460,10
11,217,461,10
6,32,2,10
13,185,464,10
11,218,465,10
6,32,2,10
13,186,468,10
11,219,469,10
6,32,2,10
13,187,472,10
11,220,473,10
6,32,2,10
13,188,476,10
11,221,477,10
6,32,2,10
13,189,480,10
11,222,481,10
6,32,2,10
13,190,484,10
11,223,485,10
6,32,2,10
13,191,488,10
11,224,489,10
6,32,2,10
13,192,492,10
11,225,493,10
6,32,2,10
13,193,496,10
11,226,497,10
6,32,2,10
13,194,500,10
11,227,501,10
6,32,2,10
13,195,504,10
11,228,505,10
6,32,2,10
13,196,508,10
11,229,509,10
6,32,2,10
13,197,512,10
11,230,513,10
6,32,2,10
13,198,516,10
11,231,517,10
6,32,2,10
13,199,520,10
11,232,521,10
6,32,2,10
13,200,524,10
11,233,525,10
6,32,2,10
13,201,528,10
11,234,529,10
6,32,2,10
13,202,532,10
11,235,533,10
6,32,2,10
13,203,536,10
11,236,537,10
6,32,2,10
13,204,540,10
11,237,541,10
6,32,2,10
13,205,544,10
11,238,545,10
6,32,2,10
13,206,548,10
11,239,549,10
6,32,2,10
13,207,552,10
11,240,553,10
6,32,2,10
13,208,556,10
11,241,557,10
6,32,2,10
13,209,560,10
11,242,561,10
6,32,2,10
13,210,564,10
11,243,565,10
6,32,2,10
13,211,568,10
11,244,569,10
6,32,2,10
13,212,572,10
11,245,573,10
6,32,2,10
13,213,576,10
11,246,577,10
6,32,2,10
13,214,580,10
11,247,581,10
6,32,2,10
13,215,584,10
11,248,585,10
6,32,2,10
13,216,588,10
11,249,589,10
6,32,2,10
13,217,592,10
11,250,593,10
6,32,2,10
13,218,596,10
11,251,597,10
6,32,2,10
13,219,600,10
11,252,601,10
6,32,2,10
13,220,604,10
11,253,605,10
6,32,2,10
13,221,608,10
11,254,609,10
6,32,2,10
13,222,612,10
11,255,613,10
6,32,2,10
13,223,616,10
11,256,617,10
6,32,2,10
13,224,620,10
11,257,621,10
6,32,2,10
13,225,624,10
11,258,625,10
6,32,2,10
13,226,628,10
11,259,629,10
6,32,2,10
13,227,632,10
11,260,633,10
6,32,2,10
13,228,636,10
11,261,637,10
6,32,2,10
13,229,640,10
11,262,641,10
6,32,2,10
13,230,644,10
11,263,645,10
6,32,2,10
13,231,648,10
11,264,649,10
6,32,2,10
13,232,652,10
11,265,653,10
6,32,2,10
13,233,656,10
11,266,657,10
6,32,2,10
13,234,660,10
11,267,661,10
6,32,2,10
13,235,664,10
11,268,665,10
6,32,2,10
13,236,668,10
11,269,669,10
6,32,2,10
13,237,672,10
11,270,673,10
6,32,2,10
13,238,676,10
11,271,677,10
6,32,2,10
13,239,680,10
11,272,681,10
6,32,2,10
13,240,684,10
11,273,685,10
6,32,2,10
13,247,701,10
11,280,702,10
10,523,60391,10
9,224,1,10
12,805,60396,10
5,8,1,11
7,16,2,11
8,16,1,11
13,71,5,11
11,104,6,11
6,32,2,11
13,72,7,11
11,105,8,11
6,32,2,11
13,72,7,11
11,105,8,11
6,32,2,11
13,72,7,11
11,105,8,11
6,32,2,11
13,73,16,11
11,106,17,11
6,32,2,11
13,74,20,11
11,107,21,11
6,32,2,11
13,75,24,11
11,108,25,11
6,32,2,11
13,76,28,11
11,109,29,11
6,32,2,11
13,77,32,11
11,110,33,11
6,32,2,11
13,78,36,11
11,111,37,11
6,32,2,11
13,79,40,11
11,112,41,11
6,32,2,11
13,80,44,11
11,113,45,11
6,32,2,11
13,81,48,11
11,114,49,11
6,32,2,11
13,82,52,11
11,115,53,11
6,32,2,11
13,83,56,11
11,116,57,11
6,32,2,11
13,84,60,11
11,117,61,11
6,32,2,11
13,85,64,11
11,118,65,11
6,32,2,11
13,86,68,11
11,119,69,11
6,32,2,11
13,87,72,11
11,120,73,11
6,32,2,11
13,88,76,11
11,121,77,11
6,32,2,11
13,89,80,11
11,122,81,11
6,32,2,11
13,90,84,11
11,123,85,11
6,32,2,11
13,91,88,11
11,124,89,11
6,32,2,11
13,92,92,11
11,125,93,11
6,32,2,11
13,93,96,11
11,126,97,11
6,32,2,11
13,94,100,11
11,127,101,11
6,32,2,11
13,95,104,11
11,128,105,11
6,32,2,11
13,96,108,11
11,129,109,11
6,32,2,11
13,97,112,11
11,130,113,11
6,32,2,11
13,98,116,11
11,131,117,11
6,32,2,11
13,99,120,11
11,132,121,11
6,32,2,11
13,100,124,11
11,133,125,11
6,32,2,11
13,101,128,11
11,134,129,11
6,32,2,11
13,102,132,11
11,135,133,11
6,32,2,11
13,103,136,11
11,136,137,11
6,32,2,11
13,104,140,11
11,137,141,11
6,32,2,11
13,105,144,11
11,138,145,11
6,32,2,11
13,106,148,11
11,139,149,11
6,32,2,11
13,107,152,11
11,140,153,11
6,32,2,11
13,108,156,11
11,141,157,11
6,32,2,11
13,109,160,11
11,142,161,11
6,32,2,11
13,110,164,11
11,143,165,11
6,32,2,11
13,111,168,11
11,144,169,11
6,32,2,11
13,112,172,11
11,145,173,11
6,32,2,11
13,113,176,11
11,146,177,11
6,32,2,11
13,114,180,11
11,147,181,11
6,32,2,11
13,115,184,11
11,148,185,11
6,32,2,11
13,116,188,11
11,149,189,11
6,32,2,11
13,117,192,11
11,150,193,11
6,32,2,11
13,118,196,11
11,151,197,11
6,32,2,11
13,119,200,11
11,152,201,11
6,32,2,11
13,120,204,11
11,153,205,11
6,32,2,11
13,121,208,11
11,154,209,11
6,32,2,11
13,122,212,11
11,155,213,11
6,32,2,11
13,123,216,11
11,156,217,11
6,32,2,11
13,124,220,11
11,157,221,11
6,32,2,11
13,125,224,11
11,158,225,11
6,32,2,11
13,126,228,11
11,159,229,11
6,32,2,11
13,127,232,11
11,160,233,11
6,32,2,11
13,128,236,11
11,161,237,11
6,32,2,11
13,129,240,11
11,162,241,11
6,32,2,11
13,130,244,11
11,163,245,11
6,32,2,11
13,131,248,11
11,164,249,11
6,32,2,11
13,132,252,11
11,165,253,11
6,32,2,11
13,133,256,11
11,166,257,11
6,32,2,11
13,134,260,11
11,167,261,11
6,32,2,11
13,135,264,11
11,168,265,11
6,32,2,11
13,136,268,11
11,169,269,11
6,32,2,11
13,137,272,11
11,170,273,11
6,32,2,11
13,138,276,11
11,171,277,11
6,32,2,11
13,139,280,11
11,172,281,11
6,32,2,11
13,140,284,11
11,173,285,11
6,32,2,11
13,141,288,11
11,174,289,11
6,32,2,11
13,142,292,11
11,175,293,11
6,32,2,11
13,143,296,11
11,176,297,11
6,32,2,11
13,144,300,11
11,177,301,11
6,32,2,11
13,145,304,11
11,178,305,11
6,32,2,11
13,146,308,11
11,179,309,11
6,32,2,11
13,147,312,11
11,180,313,11
6,32,2,11
13,148,316,11
11,181,317,11
6,32,2,11
13,149,320,11
11,182,321,11
6,32,2,11
13,150,324,11
11,183,325,11
6,32,2,11
13,151,328,11
11,184,329,11
6,32,2,11
13,152,332,11
11,185,333,11
6,32,2,11
13,153,336,11
11,186,337,11
6,32,2,11
13,154,340,11
11,187,341,11
6,32,2,11
13,155,344,11
11,188,345,11
6,32,2,11
13,156,348,11
11,189,349,11
6,32,2,11
13,157,352,11
11,190,353,11
6,32,2,11
13,158,356,11
11,191,357,11
6,32,2,11
13,159,360,11
11,192,361,11
6,32,2,11
13,160,364,11
11,193,365,11
6,32,2,11
13,161,368,11
11,194,369,11
6,32,2,11
13,162,372,11
11,195,373,11
6,32,2,11
13,163,376,11
11,196,377,11
6,32,2,11
13,164,380,11
11,197,381,11
6,32,2,11
13,165,384,11
11,198,385,11
6,32,2,11
13,166,388,11
11,199,389,11
6,32,2,11
13,167,392,11
11,200,393,11
6,32,2,11
13,168,396,11
11,201,397,11
6,32,2,11
13,169,400,11
11,202,401,11
6,32,2,11
13,170,404,11
11,203,405,11
6,32,2,11
13,171,408,11
11,204,409,11
6,32,2,11
13,172,412,11
11,205,413,11
6,32,2,11
13,173,416,11
11,206,417,11
6,32,2,11
13,174,420,11
11,207,421,11
6,32,2,11
13,175,424,11
11,208,425,11
6,32,2,11
13,176,428,11
11,209,429,11
6,32,2,11
13,177,432,11
11,210,433,11
6,32,2,11
13,178,436,11
11,211,437,11
6,32,2,11
13,179,440,11
11,212,441,11
6,32,2,11
